,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,song name,artist,cluster
2487,-2.6716688684929157,-4.2913403924086015,-0.04905884368968716,-2.197566745743019,0.8351149466808395,-0.5910566957815379,0.36738968244923126,2.1108051513807102,-0.647697597471697,-1.689776972948105,-1.7771048017032913,Frost (C),sunn O))),3
2488,-0.27620297285050216,-1.5334385412199485,-0.33292133547907204,-1.017587982356918,-1.1974399500026855,-0.8280037575249599,-0.405486204454222,0.0911243939217476,-0.09770796152080405,-1.3072480980884655,-0.9733789861637645,With You,IMMERSE,10
2489,0.1289362256071409,0.7625567167890613,-0.33292133547907204,0.9671011386682908,-1.1974399500026855,-0.5372633087911393,-0.4394882587049359,-0.4365741498504249,4.198322194851171,-0.5028649500191306,-0.6811003553840018,Shut Up,Death Blooms,14
2490,0.00675138797705798,-0.4341766606165783,-0.33292133547907204,-1.625695006966052,-1.1974399500026855,0.32215008812689444,-0.09454194047759093,-0.43562884814251646,2.9639010119391664,-0.2615500055983301,-0.15322684642508794,Picasso On The Concrete,Waynewood,14
2491,0.2704134060209212,0.6001042221186129,1.6541161070466222,0.8020691437891159,-1.1974399500026855,-0.6563772371270218,-0.4150537202688876,-0.4047983454520574,-0.4215907471363299,-0.9631508625254722,0.15854996052020187,Alone I Burn - Radio Edit,Synthetic Blast,24
2492,-0.8099577898661273,0.7300662178549715,1.0863911234678525,0.23952530037488437,-1.1974399500026855,0.3733818852606074,-0.4390273236982397,-0.43646025807838773,2.4444663557633235,-0.9184629098549537,-0.8171672298525542,Kings Today,Sicksense,14
2493,-1.4273127589444403,0.7517265504776981,1.0863911234678525,1.1723148366484824,0.8351149466808395,0.6807726680628847,-0.4390871206720814,-0.43585663168659083,0.6478335449904066,-1.3742800270942437,-0.3286134260632593,FUCK WITH A WITCH 2,Banshee,12
2494,-0.8356809135777237,0.1777277359754456,-0.33292133547907204,-0.2835543703508483,-1.1974399500026855,-0.532140129077768,-0.4390472560228536,-0.41254298595058425,-0.8206387829984777,-0.748648689706983,0.18635830463687314,Arcana Imperii,Ihsahn,10
2495,-0.5977420192454569,-0.769911816268839,-0.33292133547907204,-0.4589905562115368,-1.1974399500026855,-0.6743083661238213,-0.4325443351175731,2.6878567963689846,-0.12826294129585353,-0.8156806187127608,-0.8109911906359444,Shrinking Violet,Wear Your Wounds,27
2496,-0.9257118465683112,-0.39085599537112525,0.23480364809969773,-0.16444432187283511,-1.1974399500026855,-0.7165745987591344,-0.4350408587754624,2.47525882189962,-0.6843635732017564,-1.579397729851924,-0.8357276827862397,Wildblood,Caspian,27
2497,-0.44983405790377795,0.8871036293697389,-1.1845088108472268,0.9427051046426737,0.8351149466808395,4.600005148791921,-0.26546162404166856,-0.4365741498504249,-1.0766895135133934,-0.7397110991728792,1.6124736638481416,DODGE A BULLET,Philip Solo,13
2498,-0.14115657336462137,1.0008203756390532,1.0863911234678525,0.21190037949293553,-1.1974399500026855,0.11722289959204286,-0.439241596187839,-0.3959527511571713,-0.6049206257866275,-1.070401948934717,0.6440642476269761,Demon Supreme,Lordi,24
2499,-0.4626956197595761,0.973744959860645,0.5186661398890826,0.887455262878776,0.8351149466808395,4.881780033027342,-0.3277501384600643,-0.4365702016023276,0.8250524276856941,-0.5698968790249086,-1.6860163070792629,Sun Up To Sun Down - Remix,Employed To Serve,0
2500,-0.8806963800730174,0.4322366442924823,0.5186661398890826,-0.8999129947039414,0.8351149466808395,3.6778328003850893,-0.43289315079831614,-0.43614895390148617,0.7456094802705651,-1.618276248675275,-0.34723854956465827,ABYSS,Mimi Barks,0
2501,-0.7456499805871363,0.7300662178549715,0.5186661398890826,-0.5196218760693205,0.8351149466808395,-0.4552924333771987,-0.4395565269167384,-0.41444118215120357,0.8617184034157537,-0.8335557997809683,1.2903495660687412,Synopsis,Mountain Eye,32
2502,0.04533607354445259,-0.07678117234159054,-1.4683713026366116,-2.3769493488725573,0.8351149466808395,0.06342951260164438,-0.4391718330516904,-0.4306138137804802,-1.0443012349518408,-0.779930256576346,-1.3621137686877502,Animal,Saint Agnes,22
2503,-0.391957029552686,0.8383678809686042,1.3702536152572373,0.42213679036075424,-1.1974399500026855,0.3605739359771791,-0.4397174804379955,-0.3959527511571713,0.22617482409472192,-1.3027793028214139,0.9646039164974032,Atropos,Periphery,24
